区站号,纬度,经度,观测场拔海高度,年,月,日照时数
59754.0,20.2,110.11,56.2,2017.0,9.0,6.543333333333334
59757.0,20.0,110.22,9.9,2017.0,9.0,7.333333333333333
59758.0,20.0,110.15,63.5,2017.0,9.0,8.286666666666667
59838.0,19.06,108.37,7.6000000000000005,2017.0,9.0,8.290000000000001
59842.0,19.54,109.41,31.700000000000003,2017.0,9.0,7.616666666666667
59843.0,19.44,110.0,31.400000000000002,2017.0,9.0,6.803333333333334
59845.0,19.31,109.35,169.0,2017.0,9.0,6.983333333333333
59847.0,19.16,109.03,98.10000000000001,2017.0,9.0,7.023333333333333
59848.0,19.14,109.26,215.60000000000002,2017.0,9.0,6.740000000000001
59849.0,19.02,109.5,250.9,2017.0,9.0,6.733333333333333
59851.0,19.4,110.2,53.300000000000004,2017.0,9.0,7.1000000000000005
59854.0,19.22,110.06,118.30000000000001,2017.0,9.0,6.420000000000001
59855.0,19.14,110.28,24.0,2017.0,9.0,6.73
59856.0,19.37,110.45,21.700000000000003,2017.0,9.0,7.383333333333333
59940.0,18.45,109.1,155.0,2017.0,9.0,5.34
59941.0,18.46,109.31,328.5,2017.0,9.0,4.366666666666666
59945.0,18.39,109.42,68.60000000000001,2017.0,9.0,5.703333333333333
59948.0,18.13,109.35,419.40000000000003,2017.0,9.0,4.84
59951.0,18.48,110.2,39.900000000000006,2017.0,9.0,7.833333333333333
59954.0,18.33,110.02,35.2,2017.0,9.0,7.533333333333333
59981.0,16.5,112.2,4.7,2017.0,9.0,7.746666666666667
59985.0,16.32,111.37,4.0,2017.0,9.0,
