区站号,纬度,经度,观测场拔海高度,年,月,平均风速
59278.0,22.59,112.29,60.0,2017.0,10.0,2.0258064516129033
59279.0,23.12,112.53,24.0,2017.0,10.0,2.806451612903226
59280.0,23.43,113.05,79.2,2017.0,10.0,4.429032258064516
59284.0,23.25,113.14,38.900000000000006,2017.0,10.0,2.009677419354839
59285.0,23.34,113.37,38.1,2017.0,10.0,1.9903225806451612
59287.0,23.13,113.29,70.7,2017.0,10.0,2.603225806451613
59288.0,23.09,113.01,30.1,2017.0,10.0,2.6903225806451614
59289.0,22.58,113.44,56.0,2017.0,10.0,2.474193548387097
59290.0,23.47,114.15,85.5,2017.0,10.0,1.9483870967741936
59293.0,23.48,114.44,71.10000000000001,2017.0,10.0,2.193548387096774
59294.0,23.2,113.5,30.8,2017.0,10.0,2.4548387096774196
59297.0,23.11,114.15,50.2,2017.0,10.0,2.4000000000000004
59298.0,23.04,114.22,108.5,2017.0,10.0,2.474193548387097
59303.0,23.55,115.45,135.9,2017.0,10.0,2.4645161290322584
59304.0,23.38,115.11,176.60000000000002,2017.0,10.0,1.6903225806451614
59306.0,23.27,115.51,80.9,2017.0,10.0,2.0258064516129033
59310.0,23.46,116.1,45.300000000000004,2017.0,10.0,2.0806451612903225
59312.0,23.4,116.42,60.7,2017.0,10.0,1.8258064516129033
59313.0,23.41,116.59,44.7,2017.0,10.0,3.0161290322580645
59314.0,23.18,116.08,28.6,2017.0,10.0,1.793548387096774
59315.0,23.35,116.24,43.900000000000006,2017.0,10.0,2.129032258064516
59316.0,23.23,116.41,2.3000000000000003,2017.0,10.0,1.7645161290322582
59317.0,22.59,116.18,42.0,2017.0,10.0,4.116129032258065
59318.0,23.15,116.35,6.7,2017.0,10.0,2.538709677419355
59319.0,23.26,116.5,4.1000000000000005,2017.0,10.0,2.9580645161290327
59320.0,23.45,117.08,37.800000000000004,2017.0,10.0,3.341935483870968
59321.0,23.47,117.3,53.300000000000004,2017.0,10.0,7.016129032258064
59322.0,23.59,117.22,22.8,2017.0,10.0,2.2
59324.0,23.26,117.02,8.0,2017.0,10.0,3.532258064516129
59417.0,22.2,106.51,130.0,2017.0,10.0,1.0258064516129033
59419.0,22.04,106.44,348.70000000000005,2017.0,10.0,1.270967741935484
59421.0,22.52,107.1,278.3,2017.0,10.0,1.538709677419355
59425.0,22.23,107.23,195.8,2017.0,10.0,2.1516129032258067
59426.0,22.37,107.55,146.1,2017.0,10.0,2.374193548387097
59427.0,22.07,107.02,168.4,2017.0,10.0,1.8580645161290326
59429.0,22.11,108.01,216.0,2017.0,10.0,1.7709677419354841
59431.0,22.47,108.33,152.0,2017.0,10.0,2.47741935483871
59435.0,22.46,108.29,74.7,2017.0,10.0,2.064516129032258
59441.0,22.48,109.15,88.7,2017.0,10.0,2.296774193548387
59446.0,22.25,109.18,66.60000000000001,2017.0,10.0,2.045161290322581
59448.0,22.16,109.33,69.60000000000001,2017.0,10.0,1.5838709677419356
59449.0,22.18,109.59,85.9,2017.0,10.0,3.0580645161290327
59451.0,22.42,110.21,98.10000000000001,2017.0,10.0,1.9612903225806453
59452.0,22.5,110.32,131.5,2017.0,10.0,3.3000000000000003
59453.0,22.4,110.07,121.60000000000001,2017.0,10.0,2.306451612903226
59454.0,22.57,111.0,202.0,2017.0,10.0,1.7516129032258065
59456.0,22.21,110.56,141.4,2017.0,10.0,1.8774193548387097
59457.0,22.19,110.16,121.60000000000001,2017.0,10.0,2.206451612903226
59462.0,22.43,111.36,60.0,2017.0,10.0,1.2806451612903227
59469.0,22.1,111.47,37.7,2017.0,10.0,2.0516129032258066
59470.0,22.42,112.13,57.6,2017.0,10.0,2.035483870967742
59471.0,22.56,112.03,101.4,2017.0,10.0,1.403225806451613
59473.0,22.44,112.59,47.300000000000004,2017.0,10.0,2.967741935483871
59475.0,22.24,112.39,29.3,2017.0,10.0,2.509677419354839
59476.0,22.32,113.02,36.300000000000004,2017.0,10.0,3.47741935483871
59477.0,22.16,112.14,69.3,2017.0,10.0,1.793548387096774
59478.0,22.15,112.47,33.1,2017.0,10.0,2.5838709677419356
59480.0,22.51,113.15,21.400000000000002,2017.0,10.0,2.370967741935484
59481.0,22.56,113.19,12.200000000000001,2017.0,10.0,1.667741935483871
59485.0,22.31,113.24,33.7,2017.0,10.0,1.9870967741935486
59487.0,22.14,113.18,23.1,2017.0,10.0,2.129032258064516
59488.0,22.17,113.34,51.400000000000006,2017.0,10.0,3.1612903225806455
59492.0,23.02,114.4,85.0,2017.0,10.0,2.8580645161290326
59493.0,22.33,114.0,63.0,2017.0,10.0,2.4161290322580644
59500.0,23.01,115.19,45.6,2017.0,10.0,3.0870967741935487
59501.0,22.48,115.22,16.7,2017.0,10.0,2.4935483870967743
59502.0,22.58,115.39,32.0,2017.0,10.0,3.2387096774193553
59626.0,21.34,107.57,56.800000000000004,2017.0,10.0,3.4548387096774196
59631.0,21.47,108.21,32.4,2017.0,10.0,2.990322580645161
59632.0,21.59,108.36,49.2,2017.0,10.0,3.419354838709678
59635.0,21.37,108.21,31.3,2017.0,10.0,3.245161290322581
59640.0,21.4,109.11,5.5,2017.0,10.0,1.9000000000000001
59644.0,21.27,109.08,12.8,2017.0,10.0,2.5161290322580645
59647.0,21.02,109.06,55.2,2017.0,10.0,4.248387096774194
59650.0,21.24,110.15,29.700000000000003,2017.0,10.0,2.4870967741935486
59653.0,21.55,110.5,31.5,2017.0,10.0,1.4064516129032258
59654.0,21.38,110.18,29.3,2017.0,10.0,2.2806451612903227
59655.0,21.39,110.37,31.900000000000002,2017.0,10.0,1.6806451612903226
59656.0,21.24,110.49,27.3,2017.0,10.0,2.548387096774194
59658.0,21.09,110.18,53.400000000000006,2017.0,10.0,3.3774193548387097
59659.0,21.45,110.55,33.5,2017.0,10.0,1.9870967741935486
59663.0,21.51,111.59,90.30000000000001,2017.0,10.0,3.887096774193548
59664.0,21.33,110.59,31.8,2017.0,10.0,2.6612903225806455
59673.0,21.44,112.46,21.900000000000002,2017.0,10.0,6.545161290322581
59750.0,20.58,110.04,33.6,2017.0,10.0,2.406451612903226
59754.0,20.2,110.11,56.2,2017.0,10.0,2.4806451612903224
59757.0,20.0,110.22,9.9,2017.0,10.0,1.4967741935483871
59758.0,20.0,110.15,63.5,2017.0,10.0,3.0935483870967744
59838.0,19.06,108.37,7.6000000000000005,2017.0,10.0,3.5580645161290323
59842.0,19.54,109.41,31.700000000000003,2017.0,10.0,2.074193548387097
59843.0,19.44,110.0,31.400000000000002,2017.0,10.0,1.3741935483870968
59845.0,19.31,109.35,169.0,2017.0,10.0,1.532258064516129
59847.0,19.16,109.03,98.10000000000001,2017.0,10.0,1.567741935483871
59848.0,19.14,109.26,215.60000000000002,2017.0,10.0,0.8935483870967742
59849.0,19.02,109.5,250.9,2017.0,10.0,0.835483870967742
59851.0,19.4,110.2,53.300000000000004,2017.0,10.0,2.2258064516129035
59854.0,19.22,110.06,118.30000000000001,2017.0,10.0,1.2322580645161292
59855.0,19.14,110.28,24.0,2017.0,10.0,1.8
59856.0,19.37,110.45,21.700000000000003,2017.0,10.0,1.5
59940.0,18.45,109.1,155.0,2017.0,10.0,1.3516129032258064
59941.0,18.46,109.31,328.5,2017.0,10.0,1.2129032258064516
59945.0,18.39,109.42,68.60000000000001,2017.0,10.0,1.1612903225806452
59948.0,18.13,109.35,419.40000000000003,2017.0,10.0,6.187096774193549
59951.0,18.48,110.2,39.900000000000006,2017.0,10.0,2.503225806451613
59954.0,18.33,110.02,35.2,2017.0,10.0,3.045161290322581
59981.0,16.5,112.2,4.7,2017.0,10.0,3.532258064516129
59985.0,16.32,111.37,4.0,2017.0,10.0,4.322580645161291
