区站号,纬度,经度,观测场拔海高度,年,月,平均气温
59427.0,22.07,107.02,168.4,2017.0,2.0,16.689285714285713
59429.0,22.11,108.01,216.0,2017.0,2.0,15.225000000000001
59431.0,22.47,108.33,152.0,2017.0,2.0,15.517857142857142
59435.0,22.46,108.29,74.7,2017.0,2.0,16.325
59441.0,22.48,109.15,88.7,2017.0,2.0,15.285714285714286
59446.0,22.25,109.18,66.60000000000001,2017.0,2.0,15.696428571428573
59448.0,22.16,109.33,69.60000000000001,2017.0,2.0,15.839285714285715
59449.0,22.18,109.59,85.9,2017.0,2.0,15.896428571428572
59451.0,22.42,110.21,98.10000000000001,2017.0,2.0,16.25714285714286
59452.0,22.5,110.32,131.5,2017.0,2.0,15.246428571428574
59453.0,22.4,110.07,121.60000000000001,2017.0,2.0,15.967857142857142
59454.0,22.57,111.0,202.0,2017.0,2.0,14.592857142857142
59456.0,22.21,110.56,141.4,2017.0,2.0,16.614285714285714
59457.0,22.19,110.16,121.60000000000001,2017.0,2.0,15.664285714285715
59462.0,22.43,111.36,60.0,2017.0,2.0,16.010714285714286
59469.0,22.1,111.47,37.7,2017.0,2.0,16.860714285714288
59470.0,22.42,112.13,57.6,2017.0,2.0,15.528571428571428
59471.0,22.56,112.03,101.4,2017.0,2.0,15.428571428571429
59473.0,22.44,112.59,47.300000000000004,2017.0,2.0,15.60714285714286
59475.0,22.24,112.39,29.3,2017.0,2.0,16.04285714285714
59476.0,22.32,113.02,36.300000000000004,2017.0,2.0,16.603571428571428
59477.0,22.16,112.14,69.3,2017.0,2.0,15.45357142857143
59478.0,22.15,112.47,33.1,2017.0,2.0,16.275000000000002
59480.0,22.51,113.15,21.400000000000002,2017.0,2.0,16.95714285714286
59481.0,22.56,113.19,12.200000000000001,2017.0,2.0,16.514285714285716
59485.0,22.31,113.24,33.7,2017.0,2.0,16.164285714285715
59487.0,22.14,113.18,23.1,2017.0,2.0,16.57857142857143
59488.0,22.17,113.34,51.400000000000006,2017.0,2.0,16.267857142857142
59492.0,23.01,114.4,85.0,2017.0,2.0,15.282142857142858
59493.0,22.33,114.0,63.0,2017.0,2.0,16.589285714285715
59500.0,23.01,115.19,45.6,2017.0,2.0,15.457142857142859
59501.0,22.48,115.22,17.3,2017.0,2.0,15.975000000000001
59502.0,22.58,115.39,32.0,2017.0,2.0,15.210714285714287
59626.0,21.34,107.57,56.800000000000004,2017.0,2.0,17.121428571428574
59631.0,21.47,108.21,32.4,2017.0,2.0,16.46785714285714
59632.0,21.59,108.36,49.2,2017.0,2.0,16.264285714285716
59635.0,21.37,108.21,31.3,2017.0,2.0,17.09285714285714
59640.0,21.4,109.11,5.5,2017.0,2.0,17.2
59644.0,21.27,109.08,12.8,2017.0,2.0,17.114285714285714
59647.0,21.02,109.06,55.2,2017.0,2.0,17.35
59650.0,21.24,110.15,29.700000000000003,2017.0,2.0,16.760714285714286
59653.0,21.55,110.5,31.5,2017.0,2.0,17.071428571428573
59654.0,21.38,110.18,29.3,2017.0,2.0,17.085714285714285
59655.0,21.39,110.37,31.900000000000002,2017.0,2.0,17.275000000000002
59656.0,21.24,110.49,27.3,2017.0,2.0,16.985714285714288
59658.0,21.09,110.18,53.400000000000006,2017.0,2.0,16.95714285714286
59659.0,21.45,110.55,33.5,2017.0,2.0,17.12857142857143
59663.0,21.51,111.59,90.30000000000001,2017.0,2.0,16.485714285714288
59664.0,21.33,110.59,31.8,2017.0,2.0,17.189285714285713
59673.0,21.44,112.46,21.900000000000002,2017.0,2.0,16.442857142857143
59750.0,20.58,110.04,33.6,2017.0,2.0,16.964285714285715
59754.0,20.2,110.11,56.2,2017.0,2.0,17.95
59757.0,20.0,110.22,9.9,2017.0,2.0,18.95357142857143
59758.0,20.0,110.15,63.5,2017.0,2.0,18.5
59838.0,19.06,108.37,7.6000000000000005,2017.0,2.0,20.364285714285714
59842.0,19.54,109.41,31.700000000000003,2017.0,2.0,18.364285714285714
59843.0,19.44,110.0,31.400000000000002,2017.0,2.0,18.70714285714286
59845.0,19.31,109.35,169.0,2017.0,2.0,18.75714285714286
59847.0,19.16,109.03,98.10000000000001,2017.0,2.0,20.314285714285717
59848.0,19.14,109.26,215.60000000000002,2017.0,2.0,18.725
59849.0,19.02,109.5,250.9,2017.0,2.0,18.185714285714287
59851.0,19.4,110.2,53.300000000000004,2017.0,2.0,18.867857142857144
59854.0,19.22,110.06,118.30000000000001,2017.0,2.0,18.900000000000002
59855.0,19.14,110.28,24.0,2017.0,2.0,19.589285714285715
59856.0,19.37,110.45,21.700000000000003,2017.0,2.0,19.353571428571428
59940.0,18.45,109.1,155.0,2017.0,2.0,20.885714285714286
59941.0,18.46,109.31,328.5,2017.0,2.0,19.739285714285714
59945.0,18.39,109.42,68.60000000000001,2017.0,2.0,21.489285714285714
59948.0,18.13,109.35,419.40000000000003,2017.0,2.0,18.78214285714286
59951.0,18.48,110.2,39.900000000000006,2017.0,2.0,19.635714285714286
59954.0,18.33,110.02,35.2,2017.0,2.0,20.875
59981.0,16.5,112.2,4.7,2017.0,2.0,24.275000000000002
59985.0,16.32,111.37,4.0,2017.0,2.0,24.367857142857144
