区站号,纬度,经度,观测场拔海高度,年,月,日最高气温,日最低气温,温差
58629.0,28.17,117.42,100.30000000000001,2017.0,5.0,241.0,171.0,173.0
58631.0,28.54,118.3,137.0,2017.0,5.0,223.0,145.0,167.0
58632.0,28.43,118.36,126.30000000000001,2017.0,5.0,225.0,150.0,166.0
58633.0,29.0,118.54,82.4,2017.0,5.0,218.0,147.0,165.0
58634.0,28.41,118.15,116.30000000000001,2017.0,5.0,232.0,162.0,157.0
58635.0,28.27,118.12,150.0,2017.0,5.0,235.0,166.0,164.0
58637.0,28.27,117.59,118.2,2017.0,5.0,230.0,169.0,170.0
58642.0,28.53,119.48,105.10000000000001,2017.0,5.0,285.0,149.0,173.0
58643.0,28.54,120.02,102.9,2017.0,5.0,307.0,173.0,166.0
58644.0,28.36,119.17,237.8,2017.0,5.0,225.0,129.0,198.0
58646.0,28.28,119.56,59.7,2017.0,5.0,293.0,149.0,190.0
58647.0,28.05,119.08,222.10000000000002,2017.0,5.0,226.0,119.0,216.0
58652.0,28.52,120.43,83.0,2017.0,5.0,300.0,142.0,177.0
58654.0,28.4,120.05,184.70000000000002,2017.0,5.0,316.0,144.0,200.0
58656.0,28.04,120.58,60.800000000000004,2017.0,5.0,259.0,159.0,122.0
58657.0,28.09,120.17,57.800000000000004,2017.0,5.0,287.0,149.0,158.0
58658.0,28.09,120.41,34.300000000000004,2017.0,5.0,296.0,141.0,155.0
58659.0,28.02,120.39,28.3,2017.0,5.0,277.0,155.0,135.0
58660.0,28.52,121.12,6.6000000000000005,2017.0,5.0,283.0,133.0,167.0
58664.0,28.22,121.22,35.300000000000004,2017.0,5.0,266.0,167.0,134.0
58665.0,28.37,121.25,4.6000000000000005,2017.0,5.0,272.0,154.0,134.0
58666.0,28.27,121.54,86.2,2017.0,5.0,236.0,169.0,70.0
58667.0,28.05,121.16,95.9,2017.0,5.0,241.0,178.0,94.0
58693.0,28.42,115.5,40.0,2017.0,5.0,254.0,193.0,119.0
58701.0,27.46,115.24,46.5,2017.0,5.0,269.0,210.0,157.0
58704.0,27.35,115.21,104.5,2017.0,5.0,270.0,208.0,169.0
58705.0,27.2,115.25,85.7,2017.0,5.0,269.0,194.0,171.0
58706.0,27.26,115.5,181.8,2017.0,5.0,281.0,206.0,175.0
58707.0,27.13,115.08,66.2,2017.0,5.0,262.0,206.0,164.0
58710.0,27.46,116.03,78.60000000000001,2017.0,5.0,283.0,192.0,185.0
58712.0,27.55,116.47,130.20000000000002,2017.0,5.0,292.0,195.0,168.0
58713.0,27.43,117.04,225.10000000000002,2017.0,5.0,274.0,158.0,191.0
58714.0,27.33,116.14,120.4,2017.0,5.0,283.0,195.0,191.0
58715.0,27.35,116.39,80.80000000000001,2017.0,5.0,289.0,206.0,153.0
58718.0,27.13,116.32,111.5,2017.0,5.0,280.0,196.0,174.0
58719.0,27.18,116.56,131.1,2017.0,5.0,290.0,195.0,180.0
58724.0,27.32,117.19,268.2,2017.0,5.0,284.0,141.0,200.0
58725.0,27.2,117.28,218.0,2017.0,5.0,289.0,160.0,189.0
58730.0,27.46,118.02,222.10000000000002,2017.0,5.0,276.0,159.0,183.0
58731.0,27.55,118.32,276.90000000000003,2017.0,5.0,250.0,134.0,190.0
58734.0,27.2,118.07,196.9,2017.0,5.0,277.0,156.0,166.0
58735.0,27.31,118.45,260.2,2017.0,5.0,264.0,137.0,188.0
58736.0,27.23,118.49,262.40000000000003,2017.0,5.0,287.0,135.0,193.0
58737.0,27.03,118.19,154.9,2017.0,5.0,296.0,156.0,167.0
58742.0,28.06,119.34,163.0,2017.0,5.0,263.0,137.0,201.0
58744.0,27.27,119.25,815.9000000000001,2017.0,5.0,238.0,114.0,158.0
58745.0,27.37,119.05,400.8,2017.0,5.0,271.0,127.0,190.0
58746.0,27.33,119.42,538.9,2017.0,5.0,275.0,111.0,189.0
58747.0,27.09,119.21,899.3000000000001,2017.0,5.0,218.0,130.0,132.0
58748.0,27.06,119.39,50.5,2017.0,5.0,272.0,158.0,151.0
58749.0,27.14,119.53,684.1,2017.0,5.0,258.0,124.0,154.0
58750.0,27.47,120.05,105.4,2017.0,5.0,284.0,136.0,175.0
58751.0,27.4,120.34,254.0,2017.0,5.0,244.0,171.0,118.0
58752.0,27.47,120.39,39.7,2017.0,5.0,264.0,157.0,129.0
58754.0,27.2,120.12,36.2,2017.0,5.0,271.0,143.0,140.0
58760.0,27.5,121.09,68.60000000000001,2017.0,5.0,244.0,177.0,89.0
58804.0,26.17,115.21,184.0,2017.0,5.0,284.0,201.0,173.0
58806.0,26.29,116.01,209.10000000000002,2017.0,5.0,263.0,206.0,160.0
58813.0,26.5,116.18,166.3,2017.0,5.0,273.0,190.0,185.0
58814.0,26.21,116.21,280.2,2017.0,5.0,267.0,171.0,179.0
58818.0,26.14,116.38,358.90000000000003,2017.0,5.0,262.0,163.0,188.0
58819.0,26.11,116.49,336.90000000000003,2017.0,5.0,264.0,169.0,185.0
58820.0,26.54,117.1,342.90000000000003,2017.0,5.0,268.0,156.0,184.0
58821.0,26.44,117.28,173.9,2017.0,5.0,294.0,171.0,181.0
58822.0,26.5,116.51,342.3,2017.0,5.0,263.0,164.0,201.0
58823.0,26.48,117.48,175.20000000000002,2017.0,5.0,293.0,163.0,160.0
58824.0,26.24,117.09,357.40000000000003,2017.0,5.0,281.0,167.0,191.0
58826.0,26.24,117.48,120.60000000000001,2017.0,5.0,306.0,170.0,174.0
58828.0,26.16,117.37,208.20000000000002,2017.0,5.0,293.0,180.0,167.0
58834.0,26.38,118.1,152.20000000000002,2017.0,5.0,293.0,172.0,148.0
58836.0,26.35,118.44,361.5,2017.0,5.0,293.0,150.0,161.0
58837.0,26.09,118.09,204.8,2017.0,5.0,310.0,163.0,174.0
58839.0,26.14,118.51,40.800000000000004,2017.0,5.0,295.0,164.0,156.0
58843.0,26.53,120.01,56.800000000000004,2017.0,5.0,234.0,147.0,121.0
58844.0,26.09,119.09,57.800000000000004,2017.0,5.0,285.0,165.0,133.0
58845.0,26.3,119.33,78.5,2017.0,5.0,259.0,142.0,139.0
58846.0,26.4,119.31,32.4,2017.0,5.0,254.0,166.0,114.0
58847.0,26.05,119.17,84.0,2017.0,5.0,277.0,179.0,116.0
58848.0,26.12,119.33,13.4,2017.0,5.0,254.0,161.0,119.0
58850.0,26.55,120.14,92.2,2017.0,5.0,229.0,170.0,78.0
58903.0,25.54,116.02,210.0,2017.0,5.0,295.0,206.0,160.0
58905.0,25.58,115.25,133.20000000000002,2017.0,5.0,295.0,207.0,152.0
58906.0,25.36,115.48,167.4,2017.0,5.0,304.0,191.0,173.0
58907.0,25.09,115.24,305.0,2017.0,5.0,282.0,201.0,164.0
58911.0,25.51,116.22,310.0,2017.0,5.0,280.0,171.0,181.0
58912.0,25.43,116.44,404.0,2017.0,5.0,285.0,186.0,177.0
58917.0,25.05,116.06,307.0,2017.0,5.0,290.0,176.0,163.0
58918.0,25.03,116.25,198.0,2017.0,5.0,292.0,182.0,153.0
58921.0,25.58,117.21,206.0,2017.0,5.0,304.0,184.0,170.0
58923.0,25.42,117.5,400.1,2017.0,5.0,308.0,160.0,186.0
58926.0,25.18,117.25,205.3,2017.0,5.0,307.0,177.0,156.0
58927.0,25.03,117.01,376.0,2017.0,5.0,291.0,170.0,165.0
58928.0,25.01,117.32,166.5,2017.0,5.0,297.0,162.0,154.0
58929.0,25.04,118.12,130.6,2017.0,5.0,300.0,170.0,130.0
58931.0,25.43,118.06,1653.5,2017.0,5.0,196.0,126.0,100.0
58932.0,25.52,118.56,85.60000000000001,2017.0,5.0,301.0,155.0,146.0
58933.0,26.55,118.59,869.5,2017.0,5.0,241.0,115.0,166.0
58934.0,25.2,118.16,183.8,2017.0,5.0,286.0,161.0,134.0
58935.0,25.31,118.14,645.6,2017.0,5.0,266.0,153.0,155.0
58936.0,25.22,118.42,77.7,2017.0,5.0,297.0,174.0,126.0
58938.0,25.14,118.59,23.1,2017.0,5.0,260.0,185.0,76.0
58940.0,26.05,119.2,25.6,2017.0,5.0,281.0,181.0,110.0
58941.0,25.58,119.3,25.900000000000002,2017.0,5.0,266.0,170.0,110.0
58942.0,25.43,119.23,39.2,2017.0,5.0,268.0,178.0,104.0
58944.0,25.31,119.47,32.4,2017.0,5.0,251.0,184.0,86.0
58946.0,25.27,119.0,81.10000000000001,2017.0,5.0,273.0,173.0,100.0
59001.0,24.47,105.2,672.2,2017.0,5.0,322.0,191.0,188.0
59004.0,24.3,105.05,827.0,2017.0,5.0,348.0,174.0,195.0
59007.0,24.04,105.04,1249.6000000000001,2017.0,5.0,320.0,173.0,165.0
59012.0,24.47,106.33,972.1,2017.0,5.0,279.0,197.0,153.0
59015.0,24.21,106.34,437.90000000000003,2017.0,5.0,334.0,238.0,184.0
59017.0,24.16,106.16,278.2,2017.0,5.0,349.0,205.0,184.0
59021.0,24.33,107.02,509.40000000000003,2017.0,5.0,306.0,229.0,184.0
59022.0,24.59,107.33,749.5,2017.0,5.0,275.0,192.0,169.0
59023.0,24.42,108.02,260.2,2017.0,5.0,306.0,236.0,157.0
59025.0,24.32,107.23,248.8,2017.0,5.0,316.0,225.0,179.0
59027.0,24.08,107.15,254.9,2017.0,5.0,306.0,237.0,189.0
59031.0,24.49,108.16,342.3,2017.0,5.0,291.0,220.0,172.0
59033.0,24.47,108.52,363.0,2017.0,5.0,275.0,221.0,160.0
59034.0,24.29,108.4,150.70000000000002,2017.0,5.0,308.0,237.0,151.0
59037.0,23.56,108.06,170.8,2017.0,5.0,295.0,234.0,149.0
59038.0,24.04,108.39,138.5,2017.0,5.0,295.0,238.0,168.0
59041.0,24.39,109.15,108.30000000000001,2017.0,5.0,289.0,237.0,146.0
59044.0,24.28,109.23,97.5,2017.0,5.0,282.0,238.0,161.0
59045.0,24.29,109.45,94.7,2017.0,5.0,277.0,232.0,161.0
59046.0,24.21,109.24,96.80000000000001,2017.0,5.0,285.0,237.0,131.0
59047.0,24.15,109.2,100.9,2017.0,5.0,286.0,229.0,140.0
59051.0,24.46,110.3,136.70000000000002,2017.0,5.0,251.0,214.0,165.0
59052.0,24.5,110.49,169.60000000000002,2017.0,5.0,259.0,209.0,160.0
59053.0,24.39,110.38,157.60000000000002,2017.0,5.0,264.0,224.0,159.0
59055.0,24.3,110.24,165.70000000000002,2017.0,5.0,268.0,232.0,155.0
59057.0,24.08,110.11,830.9000000000001,2017.0,5.0,218.0,188.0,153.0
59058.0,24.12,110.31,181.9,2017.0,5.0,251.0,216.0,173.0
59059.0,24.11,110.48,105.80000000000001,2017.0,5.0,258.0,222.0,154.0
59061.0,24.49,111.16,193.10000000000002,2017.0,5.0,251.0,214.0,153.0
59063.0,25.11,111.34,265.7,2017.0,5.0,251.0,211.0,137.0
59064.0,24.29,111.18,168.0,2017.0,5.0,257.0,216.0,147.0
59065.0,24.25,111.3,148.70000000000002,2017.0,5.0,253.0,223.0,149.0
59071.0,24.44,112.17,174.3,2017.0,5.0,236.0,207.0,150.0
59072.0,24.49,112.22,131.70000000000002,2017.0,5.0,251.0,200.0,163.0
59074.0,24.34,112.04,300.6,2017.0,5.0,247.0,199.0,172.0
59075.0,24.28,112.38,70.5,2017.0,5.0,251.0,211.0,141.0
59081.0,24.47,113.17,131.1,2017.0,5.0,268.0,200.0,149.0
59082.0,24.4,113.36,121.30000000000001,2017.0,5.0,265.0,211.0,160.0
59087.0,23.53,113.31,97.2,2017.0,5.0,273.0,204.0,134.0
59088.0,24.11,113.25,74.4,2017.0,5.0,277.0,222.0,128.0
59090.0,24.58,114.03,143.9,2017.0,5.0,299.0,195.0,166.0
59091.0,24.45,114.31,277.1,2017.0,5.0,300.0,177.0,181.0
59092.0,24.52,114.48,250.20000000000002,2017.0,5.0,296.0,180.0,171.0
59093.0,24.47,115.02,253.0,2017.0,5.0,300.0,188.0,158.0
59094.0,24.21,114.07,184.10000000000002,2017.0,5.0,292.0,191.0,155.0
59096.0,24.22,114.29,215.20000000000002,2017.0,5.0,302.0,197.0,157.0
59097.0,24.03,114.12,199.3,2017.0,5.0,295.0,188.0,154.0
59099.0,24.27,114.56,173.70000000000002,2017.0,5.0,293.0,191.0,164.0
59102.0,24.57,115.39,303.90000000000003,2017.0,5.0,290.0,179.0,171.0
59106.0,24.33,115.52,200.8,2017.0,5.0,295.0,173.0,163.0
59107.0,24.07,115.17,179.60000000000002,2017.0,5.0,295.0,200.0,143.0
59109.0,24.1,115.43,123.60000000000001,2017.0,5.0,302.0,204.0,139.0
59113.0,24.44,116.43,226.9,2017.0,5.0,285.0,171.0,164.0
59114.0,24.39,116.1,135.70000000000002,2017.0,5.0,298.0,186.0,160.0
59116.0,24.21,116.42,80.10000000000001,2017.0,5.0,303.0,182.0,166.0
59117.0,24.17,116.04,116.0,2017.0,5.0,302.0,195.0,151.0
59122.0,24.37,117.45,43.0,2017.0,5.0,286.0,185.0,115.0
59124.0,24.31,117.23,53.7,2017.0,5.0,297.0,175.0,123.0
59125.0,24.23,117.18,108.5,2017.0,5.0,292.0,176.0,135.0
59126.0,24.3,117.39,28.900000000000002,2017.0,5.0,283.0,194.0,120.0
59127.0,24.26,117.5,32.1,2017.0,5.0,293.0,188.0,125.0
59129.0,24.08,117.35,61.1,2017.0,5.0,275.0,175.0,116.0
59130.0,24.44,118.09,30.8,2017.0,5.0,285.0,181.0,106.0
59131.0,24.58,118.22,45.400000000000006,2017.0,5.0,295.0,183.0,118.0
59133.0,24.54,118.55,21.8,2017.0,5.0,255.0,195.0,60.0
59134.0,24.29,118.04,139.4,2017.0,5.0,283.0,192.0,106.0
59137.0,24.48,118.33,135.0,2017.0,5.0,282.0,187.0,111.0
59205.0,23.39,105.38,685.8000000000001,2017.0,5.0,333.0,196.0,177.0
59209.0,23.25,105.5,794.1,2017.0,5.0,306.0,217.0,168.0
59211.0,23.54,106.36,174.70000000000002,2017.0,5.0,347.0,243.0,172.0
59213.0,23.45,106.57,133.0,2017.0,5.0,336.0,242.0,161.0
59215.0,23.2,106.38,680.0,2017.0,5.0,304.0,225.0,150.0
59218.0,23.08,106.25,739.9000000000001,2017.0,5.0,306.0,224.0,139.0
59224.0,23.36,107.07,111.2,2017.0,5.0,335.0,239.0,165.0
59227.0,23.07,107.08,454.20000000000005,2017.0,5.0,302.0,227.0,153.0
59228.0,23.17,107.34,146.4,2017.0,5.0,316.0,228.0,159.0
59229.0,23.1,107.42,125.7,2017.0,5.0,309.0,228.0,160.0
59230.0,23.43,108.07,219.0,2017.0,5.0,288.0,226.0,165.0
59235.0,23.26,108.37,115.5,2017.0,5.0,300.0,226.0,167.0
59237.0,23.11,108.18,155.3,2017.0,5.0,297.0,232.0,152.0
59238.0,23.15,108.5,127.7,2017.0,5.0,291.0,232.0,129.0
59241.0,23.58,109.41,90.5,2017.0,5.0,293.0,234.0,163.0
59242.0,23.46,109.09,96.7,2017.0,5.0,285.0,234.0,158.0
59246.0,23.36,109.4,70.0,2017.0,5.0,282.0,235.0,144.0
59249.0,23.07,109.37,51.400000000000006,2017.0,5.0,291.0,229.0,130.0
59254.0,23.24,110.05,42.5,2017.0,5.0,257.0,224.0,132.0
59255.0,23.33,110.23,32.5,2017.0,5.0,274.0,237.0,112.0
59256.0,23.22,110.54,105.5,2017.0,5.0,277.0,218.0,119.0
59264.0,23.24,111.3,83.60000000000001,2017.0,5.0,289.0,220.0,138.0
59265.0,23.29,111.18,114.80000000000001,2017.0,5.0,287.0,224.0,128.0
59266.0,23.25,111.14,42.5,2017.0,5.0,292.0,226.0,127.0
59268.0,23.16,111.33,70.60000000000001,2017.0,5.0,286.0,223.0,125.0
59269.0,23.1,111.47,47.2,2017.0,5.0,292.0,227.0,144.0
59270.0,23.56,112.11,84.80000000000001,2017.0,5.0,262.0,220.0,135.0
59271.0,23.38,112.25,92.7,2017.0,5.0,268.0,204.0,144.0
59276.0,23.21,112.39,40.1,2017.0,5.0,276.0,213.0,134.0
59278.0,22.59,112.29,60.0,2017.0,5.0,297.0,216.0,110.0
59279.0,23.12,112.53,24.0,2017.0,5.0,288.0,235.0,106.0
59280.0,23.43,113.05,79.2,2017.0,5.0,275.0,213.0,115.0
59284.0,23.25,113.14,38.900000000000006,2017.0,5.0,288.0,226.0,113.0
59285.0,23.34,113.37,38.1,2017.0,5.0,292.0,182.0,141.0
59287.0,23.13,113.29,70.7,2017.0,5.0,278.0,207.0,132.0
59288.0,23.09,113.01,30.1,2017.0,5.0,283.0,234.0,103.0
59289.0,22.58,113.44,56.0,2017.0,5.0,286.0,209.0,98.0
59290.0,23.47,114.15,85.5,2017.0,5.0,294.0,193.0,136.0
59293.0,23.48,114.44,71.10000000000001,2017.0,5.0,299.0,210.0,130.0
59294.0,23.2,113.5,30.8,2017.0,5.0,300.0,200.0,127.0
59297.0,23.11,114.15,50.2,2017.0,5.0,294.0,197.0,135.0
59298.0,23.04,114.22,108.5,2017.0,5.0,296.0,201.0,116.0
59303.0,23.55,115.45,135.9,2017.0,5.0,297.0,198.0,139.0
59304.0,23.38,115.11,176.60000000000002,2017.0,5.0,308.0,189.0,146.0
59306.0,23.27,115.51,80.9,2017.0,5.0,283.0,190.0,118.0
59310.0,23.46,116.1,45.300000000000004,2017.0,5.0,291.0,189.0,128.0
59312.0,23.4,116.42,60.7,2017.0,5.0,290.0,187.0,116.0
59313.0,23.41,116.59,44.7,2017.0,5.0,276.0,184.0,101.0
59314.0,23.18,116.08,28.6,2017.0,5.0,288.0,197.0,101.0
59315.0,23.35,116.24,43.900000000000006,2017.0,5.0,290.0,195.0,103.0
59316.0,23.23,116.41,2.3000000000000003,2017.0,5.0,286.0,205.0,99.0
59317.0,22.59,116.18,42.0,2017.0,5.0,265.0,202.0,77.0
59318.0,23.15,116.35,6.7,2017.0,5.0,284.0,215.0,70.0
59319.0,23.26,116.5,4.1000000000000005,2017.0,5.0,272.0,202.0,74.0
59320.0,23.45,117.08,37.800000000000004,2017.0,5.0,287.0,178.0,109.0
59321.0,23.47,117.3,53.300000000000004,2017.0,5.0,266.0,199.0,80.0
59322.0,23.59,117.22,22.8,2017.0,5.0,291.0,181.0,110.0
59324.0,23.26,117.02,8.0,2017.0,5.0,272.0,188.0,84.0
59417.0,22.2,106.51,130.0,2017.0,5.0,347.0,230.0,166.0
59419.0,22.04,106.44,348.70000000000005,2017.0,5.0,315.0,219.0,150.0
59421.0,22.52,107.1,278.3,2017.0,5.0,321.0,230.0,172.0
59425.0,22.23,107.23,195.8,2017.0,5.0,339.0,234.0,141.0
59426.0,22.37,107.55,146.1,2017.0,5.0,317.0,230.0,138.0
59427.0,22.07,107.02,168.4,2017.0,5.0,342.0,236.0,157.0
59429.0,22.11,108.01,216.0,2017.0,5.0,317.0,208.0,150.0
59431.0,22.47,108.33,152.0,2017.0,5.0,291.0,227.0,131.0
59435.0,22.46,108.29,74.7,2017.0,5.0,299.0,233.0,136.0
59441.0,22.48,109.15,88.7,2017.0,5.0,300.0,226.0,139.0
59446.0,22.25,109.18,66.60000000000001,2017.0,5.0,298.0,236.0,140.0
59448.0,22.16,109.33,69.60000000000001,2017.0,5.0,292.0,229.0,135.0
59449.0,22.18,109.59,85.9,2017.0,5.0,286.0,224.0,123.0
59451.0,22.42,110.21,98.10000000000001,2017.0,5.0,274.0,233.0,115.0
59452.0,22.5,110.32,131.5,2017.0,5.0,277.0,219.0,130.0
59453.0,22.4,110.07,121.60000000000001,2017.0,5.0,272.0,219.0,122.0
59454.0,22.57,111.0,202.0,2017.0,5.0,283.0,205.0,135.0
59456.0,22.21,110.56,141.4,2017.0,5.0,281.0,220.0,123.0
59457.0,22.19,110.16,121.60000000000001,2017.0,5.0,270.0,229.0,121.0
59462.0,22.43,111.36,60.0,2017.0,5.0,305.0,222.0,128.0
59469.0,22.1,111.47,37.7,2017.0,5.0,271.0,235.0,104.0
59470.0,22.42,112.13,57.6,2017.0,5.0,296.0,214.0,124.0
59471.0,22.56,112.03,101.4,2017.0,5.0,287.0,214.0,122.0
59473.0,22.44,112.59,47.300000000000004,2017.0,5.0,284.0,218.0,112.0
59475.0,22.24,112.39,29.3,2017.0,5.0,289.0,215.0,107.0
59476.0,22.32,113.02,36.300000000000004,2017.0,5.0,290.0,225.0,91.0
59477.0,22.16,112.14,69.3,2017.0,5.0,285.0,214.0,118.0
59478.0,22.15,112.47,33.1,2017.0,5.0,297.0,221.0,96.0
59480.0,22.51,113.15,21.400000000000002,2017.0,5.0,286.0,228.0,96.0
59481.0,22.56,113.19,12.200000000000001,2017.0,5.0,274.0,220.0,113.0
59485.0,22.31,113.24,33.7,2017.0,5.0,290.0,214.0,103.0
59487.0,22.14,113.18,23.1,2017.0,5.0,277.0,231.0,84.0
59488.0,22.17,113.34,51.400000000000006,2017.0,5.0,264.0,225.0,77.0
59492.0,23.02,114.4,85.0,2017.0,5.0,293.0,188.0,126.0
59493.0,22.33,114.0,63.0,2017.0,5.0,297.0,217.0,87.0
59500.0,23.01,115.19,45.6,2017.0,5.0,285.0,181.0,111.0
59501.0,22.48,115.22,16.7,2017.0,5.0,273.0,202.0,81.0
59502.0,22.58,115.39,32.0,2017.0,5.0,280.0,191.0,102.0
59626.0,21.34,107.57,56.800000000000004,2017.0,5.0,258.0,223.0,138.0
59631.0,21.47,108.21,32.4,2017.0,5.0,276.0,231.0,133.0
59632.0,21.59,108.36,49.2,2017.0,5.0,286.0,234.0,123.0
59635.0,21.37,108.21,31.3,2017.0,5.0,280.0,239.0,106.0
59640.0,21.4,109.11,5.5,2017.0,5.0,306.0,248.0,92.0
59644.0,21.27,109.08,12.8,2017.0,5.0,303.0,249.0,92.0
59647.0,21.02,109.06,55.2,2017.0,5.0,282.0,235.0,65.0
59650.0,21.24,110.15,29.700000000000003,2017.0,5.0,292.0,245.0,95.0
59653.0,21.55,110.5,31.5,2017.0,5.0,292.0,239.0,121.0
59654.0,21.38,110.18,29.3,2017.0,5.0,297.0,242.0,100.0
59655.0,21.39,110.37,31.900000000000002,2017.0,5.0,292.0,241.0,104.0
59656.0,21.24,110.49,27.3,2017.0,5.0,279.0,245.0,70.0
59658.0,21.09,110.18,53.400000000000006,2017.0,5.0,287.0,247.0,72.0
59659.0,21.45,110.55,33.5,2017.0,5.0,290.0,232.0,112.0
59663.0,21.51,111.59,90.30000000000001,2017.0,5.0,274.0,227.0,81.0
59664.0,21.33,110.59,31.8,2017.0,5.0,285.0,238.0,83.0
59673.0,21.44,112.46,21.900000000000002,2017.0,5.0,278.0,234.0,70.0
59750.0,20.58,110.04,33.6,2017.0,5.0,297.0,244.0,84.0
59754.0,20.2,110.11,56.2,2017.0,5.0,315.0,238.0,100.0
59757.0,20.0,110.22,9.9,2017.0,5.0,328.0,251.0,93.0
59758.0,20.0,110.15,63.5,2017.0,5.0,327.0,243.0,101.0
59838.0,19.06,108.37,7.6000000000000005,2017.0,5.0,319.0,258.0,82.0
59842.0,19.54,109.41,31.700000000000003,2017.0,5.0,349.0,238.0,121.0
59843.0,19.44,110.0,31.400000000000002,2017.0,5.0,344.0,239.0,134.0
59845.0,19.31,109.35,169.0,2017.0,5.0,342.0,240.0,115.0
59847.0,19.16,109.03,98.10000000000001,2017.0,5.0,350.0,235.0,124.0
59848.0,19.14,109.26,215.60000000000002,2017.0,5.0,350.0,230.0,128.0
59849.0,19.02,109.5,250.9,2017.0,5.0,331.0,217.0,121.0
59851.0,19.4,110.2,53.300000000000004,2017.0,5.0,315.0,248.0,108.0
59854.0,19.22,110.06,118.30000000000001,2017.0,5.0,334.0,245.0,117.0
59855.0,19.14,110.28,24.0,2017.0,5.0,316.0,255.0,89.0
59856.0,19.37,110.45,21.700000000000003,2017.0,5.0,305.0,259.0,84.0
59940.0,18.45,109.1,155.0,2017.0,5.0,349.0,227.0,140.0
59941.0,18.46,109.31,328.5,2017.0,5.0,311.0,222.0,121.0
59945.0,18.39,109.42,68.60000000000001,2017.0,5.0,320.0,244.0,121.0
59948.0,18.13,109.35,419.40000000000003,2017.0,5.0,274.0,228.0,68.0
59951.0,18.48,110.2,39.900000000000006,2017.0,5.0,309.0,253.0,88.0
59954.0,18.33,110.02,35.2,2017.0,5.0,309.0,240.0,90.0
59981.0,16.5,112.2,4.7,2017.0,5.0,316.0,262.0,54.0
59985.0,16.32,111.37,4.0,2017.0,5.0,318.0,264.0,78.0
